app,doctype_tecnico,es_actual,es_propuesta,entry_key,referencias,cambio_visible,impacto_cursos_docs,estado
hrms,Leaves (Workspace),Tipo de Vacaciones,Tipo de Ausencia,hrms:ea49d24c80386550,frontend/src/views/leave/List.vue:41 || hrms/hr/doctype/attendance/attendance.json || hrms/hr/doctype/compensatory_leave_request/compensatory_leave_request.json || hrms/hr/doctype/employee_attendance_,sí,alto (nombre de DocType visible en menús/cursos),pendiente de consulta a clientes
hrms,Job Offer Term,Términos de la oferta,Término de la Oferta,hrms:a3b0621ab82ab437,hrms/hr/doctype/job_offer_term/job_offer_term.json || hrms/hr/doctype/offer_term/offer_term.json,sí,alto (nombre de DocType visible en menús/cursos),pendiente de consulta a clientes
hrms,Overtime Details,,Detalles de Tiempo Extra,hrms:5e2048afc2753c49,hrms/hr/doctype/overtime_details/overtime_details.json || hrms/hr/doctype/overtime_slip/overtime_slip.json,sí,medio,pendiente de consulta a clientes
hrms,Overtime Salary Component,,Concepto de Nómina de Tiempo Extra,hrms:9827b694157d0efd,hrms/hr/doctype/overtime_salary_component/overtime_salary_component.json || hrms/hr/doctype/overtime_type/overtime_type.json,sí,medio,pendiente de consulta a clientes
hrms,Overtime Slip,,Recibo de Tiempo Extra,hrms:169566f6e5d529cd,hrms/hr/doctype/overtime_slip/overtime_slip.json || hrms/hr/workspace/shift_&_attendance/shift_&_attendance.json || hrms/workspace_sidebar/shift_&_attendance.json,sí,medio,pendiente de consulta a clientes
hrms,Attendance,,Tipo de Tiempo Extra,hrms:046f9086a09017c6,hrms/hr/doctype/attendance/attendance.json || hrms/hr/doctype/employee_checkin/employee_checkin.json || hrms/hr/doctype/overtime_details/overtime_details.json || hrms/hr/doctype/overtime_type/overtime,sí,medio,pendiente de consulta a clientes
hrms,Pwa Notification,,Notificación PWA,hrms:d475913bad4344c5,hrms/hr/doctype/pwa_notification/pwa_notification.json,sí,medio,pendiente de consulta a clientes
hrms,Payroll Correction,,Corrección de Nómina,hrms:65cab37dcf08a5c2,hrms/payroll/doctype/payroll_correction/payroll_correction.json,sí,medio,pendiente de consulta a clientes
hrms,Payroll Correction Child,,Detalle de Corrección de Nómina,hrms:a01e44d8bf484b73,hrms/payroll/doctype/payroll_correction_child/payroll_correction_child.json,sí,medio,pendiente de consulta a clientes
hrms,Overtime Salary Component,Componente Salarial,Concepto de Nómina,hrms:4c3e4651ba4eae9f,hrms/hr/doctype/overtime_salary_component/overtime_salary_component.json || hrms/payroll/doctype/additional_salary/additional_salary.json || hrms/payroll/doctype/employee_benefit_ledger/employee_benef,sí,alto (nombre de DocType visible en menús/cursos),pendiente de consulta a clientes
hrms,Salary Component Account,Cuenta Nómina Componente,Cuenta de Concepto de Nómina,hrms:05afb3d96c1cfbfd,hrms/payroll/doctype/salary_component_account/salary_component_account.json,sí,alto (nombre de DocType visible en menús/cursos),pendiente de consulta a clientes
hrms,Salary Detail,Detalle de Sueldos,Detalle de Nómina,hrms:3da9409abd9f0cc3,hrms/payroll/doctype/salary_detail/salary_detail.json,sí,alto (nombre de DocType visible en menús/cursos),pendiente de consulta a clientes
hrms,Leave Application,,Recibo de Nómina,hrms:db78efae0c9945f3,hrms/hr/doctype/leave_application/leave_application.json || hrms/hr/doctype/overtime_slip/overtime_slip.json || hrms/payroll/doctype/employee_benefit_ledger/employee_benefit_ledger.json || hrms/payrol,sí,medio,pendiente de consulta a clientes
hrms,Salary Slip Leave,,Ausencia de Recibo de Nómina,hrms:977afcf1cb0576b2,hrms/payroll/doctype/salary_slip_leave/salary_slip_leave.json,sí,medio,pendiente de consulta a clientes
hrms,Salary Slip,Registro de Horas de Nómina,Hoja de Tiempo de Recibo de Nómina,hrms:024bdafe8f309f5c,hrms/payroll/doctype/salary_slip/salary_slip.json || hrms/payroll/doctype/salary_slip_timesheet/salary_slip_timesheet.json,sí,alto (nombre de DocType visible en menús/cursos),pendiente de consulta a clientes
hrms,Arrear,Estructura salarial,Estructura Salarial,hrms:88bd856d5dc540a1,hrms/payroll/doctype/arrear/arrear.json || hrms/payroll/doctype/bulk_salary_structure_assignment/bulk_salary_structure_assignment.json || hrms/payroll/doctype/salary_component/salary_component.js:31 |,sí,alto (nombre de DocType visible en menús/cursos),pendiente de consulta a clientes
hrms,Salary Slip,,Retención de Salario,hrms:434749b8f9124ce4,hrms/payroll/doctype/salary_slip/salary_slip.json || hrms/payroll/doctype/salary_withholding/salary_withholding.json || hrms/payroll/workspace/payroll/payroll.json || hrms/workspace_sidebar/payroll.js,sí,medio,pendiente de consulta a clientes
hrms,Salary Slip,,Ciclo de Retención de Salario,hrms:70502afaf5ac3805,hrms/payroll/doctype/salary_slip/salary_slip.json || hrms/payroll/doctype/salary_withholding_cycle/salary_withholding_cycle.json,sí,medio,pendiente de consulta a clientes
hrms,Shift Assignment Tool,,Herramienta de Asignación de Turnos,hrms:9bf28da8c07e4b50,hrms/hr/doctype/shift_assignment_tool/shift_assignment_tool.json || hrms/hr/workspace/shift_&_attendance/shift_&_attendance.json || hrms/public/js/utils/index.js:240 || hrms/public/js/utils/index.js:2,sí,medio,pendiente de consulta a clientes
hrms,Shift Assignment,,Ubicación del Turno,hrms:bc0460e4975ccb7e,hrms/hr/doctype/shift_assignment/shift_assignment.json || hrms/hr/doctype/shift_assignment_tool/shift_assignment_tool.json || hrms/hr/doctype/shift_location/shift_location.json || hrms/hr/doctype/shif,sí,medio,pendiente de consulta a clientes
hrms,Shift Assignment Tool,,Horario de Turno,hrms:4a2c080193dcb91f,hrms/hr/doctype/shift_assignment_tool/shift_assignment_tool.json || hrms/hr/doctype/shift_schedule/shift_schedule.json || hrms/hr/doctype/shift_schedule_assignment/shift_schedule_assignment.json || hr,sí,medio,pendiente de consulta a clientes
hrms,Shift Assignment,,Asignación de Horario de Turno,hrms:98b6df0f51674100,hrms/hr/doctype/shift_assignment/shift_assignment.json || hrms/hr/doctype/shift_schedule_assignment/shift_schedule_assignment.json || hrms/hr/workspace/shift_&_attendance/shift_&_attendance.json,sí,medio,pendiente de consulta a clientes
hrms,Shift & Attendance (Workspace),Tipo de Cambio,Tipo de Turno,hrms:00b1c3b8fe668fef,frontend/src/views/attendance/ShiftAssignmentList.vue:24 || frontend/src/views/attendance/ShiftRequestList.vue:42 || hrms/hr/doctype/shift_assignment/shift_assignment.json || hrms/hr/doctype/shift_ass,sí,alto (nombre de DocType visible en menús/cursos),pendiente de consulta a clientes
hrms,Interview,,Evaluación de Habilidades,hrms:8f25cb6febef521c,hrms/hr/doctype/interview/interview.js:138 || hrms/hr/doctype/interview_feedback/interview_feedback.json || hrms/hr/doctype/skill_assessment/skill_assessment.json,sí,medio,pendiente de consulta a clientes
hrms,Taxable Salary Slab,Losa Salarial Imponible,Tramo Salarial Gravable,hrms:3136d345982d501c,hrms/payroll/doctype/taxable_salary_slab/taxable_salary_slab.json,sí,alto (nombre de DocType visible en menús/cursos),pendiente de consulta a clientes
hrms,Training Event Employee,Evento de Formación de los trabajadores,Empleado del Evento de Capacitación,hrms:feded9b6fb62097d,hrms/hr/doctype/training_event_employee/training_event_employee.json,sí,alto (nombre de DocType visible en menús/cursos),pendiente de consulta a clientes
hrms,Training Event,Comentarios del entrenamiento,Retroalimentación de Capacitación,hrms:7a3d682925c162ad,hrms/hr/doctype/training_event/training_event.js:16 || hrms/hr/doctype/training_feedback/training_feedback.json || hrms/hr/workspace/tenure/tenure.json || hrms/workspace_sidebar/tenure.json,sí,alto (nombre de DocType visible en menús/cursos),pendiente de consulta a clientes
hrms,Training Event,Programa de Entrenamiento,Programa de Capacitación,hrms:6f573fc70e4db2d6,hrms/hr/doctype/training_event/training_event.json || hrms/hr/doctype/training_program/training_program.json || hrms/hr/workspace/tenure/tenure.json || hrms/workspace_sidebar/tenure.json,sí,alto (nombre de DocType visible en menús/cursos),pendiente de consulta a clientes
hrms,Training Event,Resultado del entrenamiento,Resultado de Capacitación,hrms:0fd32d481ec320d8,hrms/hr/doctype/training_event/training_event.js:10 || hrms/hr/doctype/training_result/training_result.json || hrms/hr/workspace/tenure/tenure.json || hrms/workspace_sidebar/tenure.json,sí,alto (nombre de DocType visible en menús/cursos),pendiente de consulta a clientes
hrms,Training Result Employee,Resultado del Entrenamiento del Empleado,Empleado de Resultado de Capacitación,hrms:5cdac7e3c234b044,hrms/hr/doctype/training_result_employee/training_result_employee.json,sí,alto (nombre de DocType visible en menús/cursos),pendiente de consulta a clientes
hrms,Travel Request Costing,Costo de Solicitud de Viaje,Costeo de Solicitud de Viaje,hrms:fbf81814b33fab68,hrms/hr/doctype/travel_request_costing/travel_request_costing.json,sí,alto (nombre de DocType visible en menús/cursos),pendiente de consulta a clientes
hrms,Expense Claim,Bitácora del Vehiculo,Bitácora del Vehículo,hrms:9166752adbd524e8,hrms/hr/doctype/expense_claim/expense_claim.json || hrms/hr/doctype/vehicle_log/vehicle_log.json || hrms/hr/report/vehicle_expenses/vehicle_expenses.py:37 || hrms/hr/workspace/expenses/expenses.json |,sí,alto (nombre de DocType visible en menús/cursos),pendiente de consulta a clientes
hrms,Vehicle Service Item,,Artículo de Servicio del Vehículo,hrms:c61333aa538c809f,hrms/hr/doctype/vehicle_service_item/vehicle_service_item.json || hrms/hr/workspace/expenses/expenses.json,sí,medio,pendiente de consulta a clientes
